id,created,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_julia,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers,covid_remoto,covid_salario,covid_carga,covid_apoyo
3034,2020-11-24 17:29:19.714463,38000,0,17500,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,6,3,México,Estado de México,godin,escuela,startup,hibrido,N,mujer,pasante,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,Igual,computadora
3035,2020-11-24 17:30:18.335144,40000,0,33000,0,25,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,3,2,México,Querétaro,godin,escuela,itservices,nomina,Y,hombre,pasante,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,Y,remote,igual,Igual,
3036,2020-11-24 17:47:20.020161,41000,0,100000,0,20,5,Nativo o bilingue (ILR 5),31,7,3,México,Guadalajara,godin,bootcamp,itservices,nomina,N,hombre,pasante,,,,,Y,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,,Y,,Y,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3037,2020-11-24 17:48:50.598549,55000,0,145000,0,8,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,6,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,maestria,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3038,2020-11-24 17:49:48.944639,150000,0,0,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,18,0,México,Guadalajara,emprendedor,escuela,startup,emprendedor,Y,hombre,maestria,,Y,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,computadora
3039,2020-11-24 17:51:25.300135,54000,0,125000,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,4,1,México,CDMX,godin,trabajo,itservices,nomina,Y,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,,Y,,Y,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3040,2020-11-24 17:53:34.658633,55000,0,140000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),27,5,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,Y,Y,,,Y,,Y,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3041,2020-11-24 17:54:28.780552,45000,0,50000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),34,10,1,México,Querétaro,godin,escuela,itservices,nomina,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,Y,remote,mejor,aumentado,computadora
3042,2020-11-24 17:57:55.192065,32000,0,82000,0,246,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,5,0,México,GUADALAJARA,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,remote,igual,Igual,computadora
3043,2020-11-24 18:04:51.95383,37000,0,100000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,2,1,México,Monterrey,godin,escuela,corp,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,Y,Y,Y,Y,,,Y,remote,igual,Igual,computadora
3044,2020-11-24 18:05:38.438915,80000,0,40000,0,2,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),46,26,0,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,posgrado,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,,Y,Y,,Y,remote,mejor,Igual,"['computadora', 'muebles']"
3045,2020-11-24 18:11:01.252344,79000,0,10000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,8,3,México,Guadalajara,godin,online,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,,Y,,Y,Y,,Y,remote,igual,aumentado,"['computadora', 'muebles']"
3046,2020-11-24 18:13:52.206136,16000,0,0,0,1,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),25,2,2,México,Guadalajara,godin,escuela,corp,nomina,Y,nb,pasante,,,,Y,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,Y,,Y,,Y,Y,Y,,remote,bajatemp,Igual,computadora
3047,2020-11-24 18:19:53.943927,32000,0,100000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,2,1,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,Y,,,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3048,2020-11-24 18:24:14.783048,54000,0,100000,0,27,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),39,18,2,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,mujer,universidad,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,,,Y,remote,mejor,aumentado,"['computadora', 'muebles']"
3049,2020-11-24 18:30:46.343241,36000,0,30000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,6,1,México,Guadalajara,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,Y,,,,,,,Y,,,,,Y,,,,,,,,,,,,Y,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,Y,Y,Y,,,Y,,Y,remote,igual,aumentado,"['computadora', 'muebles']"
3050,2020-11-24 18:41:19.154496,37000,0,110000,0,13,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,2,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3051,2020-11-24 18:50:11.702257,29500,0,100000,0,-20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),50,27,26,México,Mexicali,docente,escuela,uni,nomina,N,mujer,maestria,,,Y,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,,,Y,Y,Y,Y,Y,Y,,,Y,remote,igual,aumentado,computadora
3052,2020-11-24 19:28:34.841775,70000,0,200000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,9,4,México,CDMX,godin,escuela,itservices,honorarios,N,hombre,pasante,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,,remote,igual,Igual,
3053,2020-11-24 19:35:54.846236,21500,0,12000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,8,1,México,San Luis Potosí,godin,escuela,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,Y,remote,igual,Igual,computadora
3054,2020-11-24 20:20:26.950068,51240,0,65000,0,22,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),23,4,3,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,remote,igual,Igual,computadora
3055,2020-11-24 20:27:34.122274,55000,0,30000,0,60,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,8,0,México,CDMX,godin,trabajo,itservices,nomina,Y,mujer,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,Y,,,,,,Y,,,,,,,Y,Y,,,Y,,,Y,Y,Y,Y,,Y,Y,,Y,remote,desempleo,disminuido,"['computadora', 'muebles']"
3056,2020-11-24 21:22:54.407012,65000,0,50000,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,9,1,México,CDMX,godin,autodidacta,itservices,nomina,N,hombre,pasante,,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,Y,,,Y,,,Y,remote,igual,disminuido,"['computadora', 'muebles']"
3057,2020-11-24 21:29:25.993345,79000,0,70,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),37,15,2,México,Guadalajara,godin,escuela,itservices,nomina,N,hombre,universidad,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,,Y,,Y,,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3058,2020-11-24 22:10:51.902663,83000,0,1168000,0,25,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,6,0,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,remote,mejor,Igual,computadora
3059,2020-11-24 22:13:51.356175,37500,0,170000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,4,0,México,"Ciudad Valles, San Luis Pootosí, México",godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,Y,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3060,2020-11-24 23:35:54.22554,40000,0,10000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),37,13,8,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,
3061,2020-11-24 23:43:28.915002,35000,0,35000,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,0,México,CDMX,godin,escuela,itservices,nomina,N,mujer,pasante,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,,Y,remote,igual,aumentado,computadora
3062,2020-11-24 23:52:31.867618,0,2025,0,3900,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),40,17,9,Guatemala,Guatemala,godin,escuela,corp,nomina,N,hombre,pasante,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,remote,igual,disminuido,
3063,2020-11-24 23:53:33.435443,60000,0,32000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,9,4,México,CDMX,godin,escuela,isv,hibrido,N,hombre,pasante,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,,remote,mejor,Igual,computadora
3064,2020-11-24 23:58:51.25625,20000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,10,0,México,Guadalajara,godin,trabajo,corp,honorarios,N,hombre,maestria,,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,desempleo,disminuido,computadora
3065,2020-11-25 00:06:56.841857,64000,0,84000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,10,3,México,Querétaro,godin,escuela,isv,nomina,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y,remote,igual,Igual,
3066,2020-11-25 00:19:21.290573,65000,0,100000,0,-10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),40,17,4,México,CDMX,directivo,escuela,itservices,nomina,N,hombre,maestria,,,,,,Y,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,,Y,,Y,Y,,,Y,,Y,,Y,,Y,Y,remote,igual,aumentado,
3067,2020-11-25 00:42:59.829162,40000,0,100000,0,25,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),31,5,1,México,Veracruz,godin,bootcamp,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,,,,,Y,,,,,,Y,Y,Y,Y,Y,,Y,Y,,Y,remote,igual,Igual,computadora
3068,2020-11-25 01:15:12.786243,51000,0,108100,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,10,1,México,CDMX,godin,escuela,startup,nomina,N,mujer,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,Y,Y,,Y,Y,,Y,,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3069,2020-11-25 01:19:34.948024,55000,0,69800,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,3,0,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,,,,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3070,2020-11-25 03:00:26.627211,8000,0,300,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,1,1,México,San Luis Potosí,godin,escuela,itservices,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,,,,remote,igual,Igual,internet
3071,2020-11-25 03:12:06.245981,50000,0,60000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),27,4,4,México,CDMX,godin,online,corp,nomina,N,mujer,universidad,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,Y,Y,Y,,Y,Y,,,onsite,igual,Igual,computadora
3072,2020-11-25 04:28:37.576949,98000,0,100000,0,40,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),40,16,6,México,San Luis Potosí,godin,escuela,itservices,nomina,Y,hombre,pasante,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,Y,,,,,Y,remote,mejor,Igual,computadora
3073,2020-11-25 06:44:14.153965,43000,0,33000,0,20,0,Ninguno (ILR 0),32,4,1,México,CDMX,godin,online,itservices,nomina,N,hombre,maestria,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,Y,remote,igual,aumentado,computadora
3074,2020-11-25 14:33:22.05431,70000,0,150000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),26,6,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,Y,Y,Y,,,Y,remote,igual,Igual,"['computadora', 'muebles']"
3075,2020-11-25 16:01:30.312865,85000,0,0,0,12,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,10,1,México,Buenos Aires,directivo,autodidacta,startup,honorarios,Y,hombre,pasante,,,Y,,,,,,Y,,,,,,,Y,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,Y,,,Y,,Y,,,remote,igual,aumentado,
3076,2020-11-25 16:31:59.158522,85000,0,25000,0,15,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,13,1,México,Xalapa,godin,escuela,startup,nomina,Y,mujer,phd,,Y,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,Y,Y,Y,,,,remote,mejor,Igual,"['computadora', 'internet']"
3077,2020-11-25 16:32:24.145235,70000,0,100000,0,10,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,6,6,México,CDMX,godin,escuela,isv,nomina,N,hombre,maestria,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,Y,Y,,,Y,,Y,Y,,Y,Y,Y,Y,Y,,,Y,Y,remote,mejor,Igual,"['computadora', 'muebles']"
3078,2020-11-25 16:39:49.281291,0,2228,0,29000,27,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,7,1,Colombia,Itagui,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,,,remote,mejor,Igual,"['computadora', 'internet']"
