id,ip_address,created,recaptcha_score,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers
215,2806:102e:20:50d:a1b0:4f66:b53b:f272,2019-12-25 16:46:35.375784,,17000,0,0,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),21,2,1,México,Colima,godin,online,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,,,,
1885,2806:10a6:5:a330:8812:725a:bfc3:1fb5,2020-01-10 05:15:27.379241,,17000,0,200,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,2,México,Veracruz,otro,autodidacta,itservices,nomina,N,hombre,pasante,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y
564,187.234.15.247,2019-12-26 22:58:57.761454,,16500,0,15000,0,60,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,2,1,México,Colima,godin,trabajo,itservices,nomina,Y,hombre,pasante,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,Y,Y,,Y,,,,,
1357,187.144.58.39,2020-01-08 16:50:56.916592,,16500,0,16500,0,40,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,2,1,México,Colima,godin,autodidacta,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,,Y,Y,Y,,Y,,,,,
802,189.217.143.77,2019-12-27 23:02:27.255937,,16000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,2,1,México,CDMX,godin,escuela,itservices,nomina,N,mujer,universidad,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,
1368,2806:2f0:5040:4f5:50f4:d15b:585a:cfb7,2020-01-08 17:23:29.490061,,16000,0,8000,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,2,1,México,Morelia,godin,escuela,itservices,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,
1469,187.237.25.94,2020-01-09 01:39:50.218242,,16000,0,2000,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),35,2,2,México,Toluca,godin,online,gobierno,nomina,N,hombre,universidad,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,Y
1884,177.247.74.76,2020-01-10 05:12:27.288149,,16000,0,8000,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,2,México,Veracruz,godin,escuela,itservices,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,
2278,201.175.148.127,2020-01-14 04:38:38.312621,,16000,0,38000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,2,1,México,Chihuahua,godin,escuela,isv,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y,Y,,Y,Y,,,,Y
2457,200.52.88.65,2020-01-14 21:09:55.951086,,16000,0,50000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,2,1,México,CDMX,godin,trabajo,itservices,nomina,N,mujer,pasante,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,,,Y
257,187.152.168.20,2019-12-26 18:17:56.422018,,15000,0,10000,0,50,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),24,2,2,México,Guadalajara,estudiante,online,itservices,becario,Y,hombre,universidad,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,Y,Y,Y,Y,Y,,Y,,Y,,Y,Y,,,,Y,Y,,,Y,,Y,Y,Y,Y,,,,,Y
489,187.189.91.243,2019-12-26 21:22:44.710564,,15000,0,209000,0,25,1,Elemental: Sé lo básico para sobrevivir (ILR 1),24,2,2,México,Estado de México,godin,trabajo,itservices,nomina,N,mujer,universidad,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,
890,2806:2f0:91c1:669e:3168:202:c2dd:d597,2019-12-29 04:07:04.121753,,15000,0,5000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,2,1,México,CDMX,godin,escuela,corp,becario,N,hombre,universidad,,Y,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,
921,201.175.203.13,2019-12-30 08:18:57.70279,,15000,0,12000,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),26,2,2,México,Estado de México,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684,187.190.150.224,2020-01-09 16:56:36.219613,,15000,0,9000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,2,2,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,
2360,201.130.11.157,2020-01-14 17:39:48.868616,,15000,0,20000,0,3,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,2,1,México,Puebla,godin,trabajo,uni,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,,,,,,Y
2053,2806:10a6:19:18fc:9c8f:71a:1ac2:918,2020-01-12 14:21:21.434826,0.9,14510,0,3000,0,0,0,Ninguno (ILR 0),22,2,1,México,Puebla,godin,escuela,itservices,nomina,N,mujer,universidad,Y,,,,,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,
1193,187.188.149.151,2020-01-06 19:47:55.940495,,14200,0,8400,0,2,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,2,0,México,Guadalajara,godin,escuela,corp,nomina,N,mujer,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,
217,200.68.140.17,2019-12-25 16:51:19.111866,,14000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),20,2,1,México,Monterrey,estudiante,online,itservices,honorarios,N,hombre,pasante,,,,,,Y,,,,,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,
2070,189.216.93.253,2020-01-13 02:39:53.95506,,14000,0,60000,0,40,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,2,2,México,CDMX,godin,escuela,corp,nomina,N,mujer,universidad,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,Y,Y,Y,Y,Y,,Y
2235,189.207.246.89,2020-01-14 00:36:02.028006,,14000,0,4000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,2,2,México,CDMX,godin,autodidacta,itservices,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,,,Y,
1461,201.175.156.53,2020-01-09 01:00:35.979027,,13900,0,6000,0,22,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,2,2,México,Morelia,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,
1370,187.237.25.10,2020-01-08 17:42:51.010864,,13650,0,20000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,2,2,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,Y,,Y,,,Y
774,148.240.239.85,2019-12-27 21:38:35.626357,,13500,0,1000,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),29,2,1,México,Guadalajara,godin,bootcamp,itservices,nomina,Y,mujer,tecnica,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
182,177.225.59.75,2019-12-25 01:34:29.701327,,13000,0,4800,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,1,México,Pachuca,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
643,201.123.82.3,2019-12-27 04:21:03.388064,,13000,0,160000,0,33,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,2,1,México,Veracruz,godin,escuela,itservices,hibrido,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
980,200.68.179.226,2019-12-30 23:32:19.628914,,13000,0,5000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,2,2,México,Hermosillo,godin,escuela,isv,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
1040,201.132.126.15,2020-01-01 20:18:09.622153,,13000,0,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,2,2,México,Hermosillo,godin,escuela,isv,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
1110,200.68.142.118,2020-01-05 05:36:11.232851,,13000,0,10000,0,12,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,2,2,México,CDMX,godin,escuela,startup,nomina,N,mujer,posgrado,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,Y,,,,
1181,187.189.83.42,2020-01-06 19:33:36.111982,,13000,0,15000,0,30,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,2,1,México,Xalapa,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
1390,189.207.246.89,2020-01-08 19:48:49.307135,,13000,0,6500,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),21,2,2,México,CDMX,godin,escuela,itservices,nomina,N,mujer,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
2262,189.249.15.129,2020-01-14 02:37:55.33802,,13000,0,30000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,2,México,CDMX,godin,escuela,gobierno,nomina,N,hombre,universidad,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,Y
970,2806:263:c404:8ffa:a89a:eb4f:4f07:a3b4,2019-12-30 22:21:59.645112,,12600,0,14000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,2,1,México,Hermosillo,godin,escuela,corp,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,
1598,201.175.156.147,2020-01-09 15:23:21.533312,,12500,0,0,0,25,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,2,2,México,Guadalajara,godin,escuela,corp,hibrido,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,Y,,,,
48,2806:10be:8:e8a:21b5:1508:eb16:f896,2019-12-24 02:00:27.187777,,12000,0,6000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,2,1,México,Cancún,godin,trabajo,corp,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y
129,187.207.171.199,2019-12-24 19:19:35.704342,,12000,0,12000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),22,2,1,México,CDMX,estudiante,autodidacta,itservices,becario,N,hombre,pasante,,,Y,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y
260,200.68.143.241,2019-12-26 19:31:07.587138,,12000,0,6000,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),24,2,2,México,CDMX,godin,escuela,isv,honorarios,N,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,
550,189.128.29.170,2019-12-26 22:31:59.616586,,12000,0,10,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,2,1,México,Villahermosa,godin,online,corp,hibrido,N,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,
764,189.234.104.56,2019-12-27 21:07:21.793996,,12000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),23,2,1,México,Querétaro,godin,escuela,itservices,nomina,N,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
841,189.215.52.166,2019-12-28 03:42:19.230569,,12000,0,4500,0,50,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),25,2,1,México,Cancún,godin,autodidacta,itservices,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,
1967,189.180.136.218,2020-01-10 19:49:57.847638,,12000,0,5500,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,2,2,México,Querétaro,godin,autodidacta,startup,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,
2163,189.183.234.29,2020-01-13 21:27:10.391464,,12000,0,6000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,2,1,México,San Luis Potosí,estudiante,autodidacta,itservices,becario,N,hombre,pasante,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,
2187,189.206.128.188,2020-01-13 23:05:14.072552,,12000,0,12000,0,10,1,Elemental: Sé lo básico para sobrevivir (ILR 1),27,2,1,México,Saltillo,godin,online,corp,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,,Y,,Y,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,187.189.217.226,2019-12-30 21:00:41.426331,,11000,0,8000,0,40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),24,2,1,México,Hermosillo,godin,online,itservices,nomina,N,hombre,prepa,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,Y,,,,
1343,2806:102e:9:ce5b:b15b:1f41:bb77:89cd,2020-01-08 16:22:46.982538,,11000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),23,2,0,México,Manzanillo,godin,escuela,startup,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,Y
2134,189.207.246.89,2020-01-13 17:33:59.605837,,11000,0,3500,0,40,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,2,2,México,CDMX,godin,trabajo,isv,hibrido,Y,hombre,pasante,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,Y,
2516,187.237.25.28,2020-01-15 16:27:55.033922,,10500,0,260000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,2,2,México,CDMX,godin,trabajo,itservices,nomina,Y,mujer,universidad,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,Y,,,,Y,,,,,Y
47,201.97.24.183,2019-12-24 01:39:06.795801,,10000,0,0,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,2,2,México,Xalapa,godin,autodidacta,corp,nomina,N,hombre,pasante,,,,,,,,,,,,Y,,,,Y,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,Y,,,Y
